Date, Time, Ax, Ay, Az, Gx, Gy, Gz
2025-02-13,13:35:51,-0.31,0.41,0.90,-5.92,12.33,8.97
2025-02-13,13:35:51,-0.21,-0.27,1.03,2.99,16.78,6.65
2025-02-13,13:35:52,-0.32,1.09,0.45,-26.49,44.37,37.78
2025-02-13,13:35:52,-0.01,-0.68,1.02,91.98,-25.39,-60.55
2025-02-13,13:35:53,-0.06,1.36,0.90,-242.98,-68.54,131.53
2025-02-13,13:35:53,-0.06,-0.55,0.76,71.35,-19.65,-20.08
2025-02-13,13:35:54,0.16,1.81,-0.36,-260.25,-143.49,139.10
2025-02-13,13:35:54,-0.14,0.48,1.02,-122.38,70.07,-235.90
2025-02-13,13:35:55,-0.27,-0.66,1.06,20.02,38.70,62.44
2025-02-13,13:35:55,-0.27,0.22,0.90,2.75,3.78,-4.52
2025-02-13,13:35:56,-0.24,0.08,0.71,-229.98,-57.98,-67.26
2025-02-13,13:35:56,0.59,0.30,0.87,86.73,-80.99,-17.15
2025-02-13,13:35:57,1.16,-0.06,0.48,-63.48,-4.94,-14.10
2025-02-13,13:35:57,0.56,-0.41,-0.64,79.41,43.64,-34.97
2025-02-13,13:35:58,1.02,0.30,-0.05,21.55,-17.21,-6.84
2025-02-13,13:35:58,1.00,0.05,-0.12,-0.37,-2.87,4.46
2025-02-13,13:35:59,0.97,-0.06,-0.17,1.53,-8.79,8.42
2025-02-13,13:35:59,0.99,-0.09,-0.14,-6.77,-4.21,-0.55
2025-02-13,13:36:0,0.99,0.00,-0.36,-10.13,-38.76,-1.10
2025-02-13,13:36:0,1.06,0.02,-0.07,-6.10,-12.57,4.94
2025-02-13,13:36:1,0.90,0.11,-0.02,-2.08,-1.40,2.75
2025-02-13,13:36:1,1.03,-0.06,-0.08,-8.42,-9.40,4.46
2025-02-13,13:36:2,1.02,-0.00,-0.24,3.30,-9.89,1.71
2025-02-13,13:36:2,0.62,-0.08,-0.48,19.23,115.17,-4.03
2025-02-13,13:36:3,1.00,0.10,0.03,-4.88,-20.51,19.84
2025-02-13,13:36:3,1.04,-0.00,-0.18,4.94,-11.29,7.20
2025-02-13,13:36:4,1.00,0.04,-0.35,10.13,-41.50,8.54
2025-02-13,13:36:4,0.86,-0.13,-0.52,34.42,-69.15,38.33
2025-02-13,13:36:5,0.42,-0.47,-0.56,51.57,-60.61,55.60
2025-02-13,13:36:5,0.19,-0.53,-1.03,-12.02,-73.91,-29.42
2025-02-13,13:36:6,1.36,0.04,-1.04,51.27,25.33,-1.77
2025-02-13,13:36:6,1.39,-0.09,-1.10,17.03,1.53,-8.79
2025-02-13,13:36:7,0.55,-0.39,-0.90,9.46,-82.46,-104.74
2025-02-13,13:36:7,-0.89,-0.87,-0.51,-17.64,-10.01,14.10
2025-02-13,13:36:8,-0.82,-0.85,-0.54,33.75,93.69,176.21
2025-02-13,13:36:8,0.66,-0.41,-0.99,44.68,67.38,25.57
2025-02-13,13:36:9,1.04,-0.06,-0.91,-13.61,44.25,58.23
2025-02-13,13:36:9,1.36,-0.10,-1.09,11.47,0.73,-6.84
2025-02-13,13:36:10,1.20,-0.15,-1.11,3.60,-25.15,-64.33
2025-02-13,13:36:10,0.98,-0.23,-1.03,14.83,-65.00,-86.36
2025-02-13,13:36:11,0.47,-0.48,-0.99,-9.77,-76.11,-95.15
2025-02-13,13:36:11,-0.79,-0.91,-0.54,-13.73,-13.00,-61.34
2025-02-13,13:36:12,-0.95,-1.00,-0.45,41.75,39.43,112.37
2025-02-13,13:36:12,0.78,0.01,-0.88,16.72,65.37,169.31
2025-02-13,13:36:13,1.08,0.03,-1.13,-2.38,-36.38,-60.91
2025-02-13,13:36:13,-0.13,-0.58,-0.87,-10.31,-102.97,-134.28
2025-02-13,13:36:14,0.12,-0.46,-0.93,-57.43,48.52,-49.07
2025-02-13,13:36:14,0.55,0.86,-0.13,-164.55,128.54,-21.30
2025-02-13,13:36:15,0.32,0.50,1.05,-68.24,-24.54,-114.69
2025-02-13,13:36:15,-0.06,-0.17,0.92,-58.04,56.27,60.61
2025-02-13,13:36:16,0.26,-0.06,0.98,97.84,98.45,-3.30
2025-02-13,13:36:16,0.19,-0.01,1.00,3.72,2.99,0.37
2025-02-13,13:36:17,0.19,-0.01,1.00,0.67,-0.49,0.18
2025-02-13,13:36:17,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:36:18,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:18,0.19,-0.01,1.00,0.79,-0.49,0.24
2025-02-13,13:36:19,0.19,-0.01,1.00,0.79,-0.37,0.24
2025-02-13,13:36:19,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:36:20,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:20,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:21,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:36:21,0.19,-0.01,1.00,0.67,-0.43,0.24
2025-02-13,13:36:22,0.19,-0.01,1.00,0.73,-0.43,0.24
2025-02-13,13:36:22,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:23,0.19,-0.01,1.00,0.73,-0.49,0.24
2025-02-13,13:36:23,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:24,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:36:24,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:36:25,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:36:25,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:26,0.19,-0.01,1.00,0.73,-0.43,0.24
2025-02-13,13:36:26,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:27,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:27,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:28,0.19,-0.01,1.00,0.79,-0.37,0.24
2025-02-13,13:36:28,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:29,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:29,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:30,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:30,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:36:31,0.19,-0.01,1.00,0.73,-0.49,0.24
2025-02-13,13:36:31,0.19,-0.01,1.00,0.73,-0.43,0.24
2025-02-13,13:36:32,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:32,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:33,0.19,-0.01,1.00,0.79,-0.49,0.24
2025-02-13,13:36:33,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:34,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:34,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:36:35,0.19,-0.01,1.00,0.73,-0.43,0.24
2025-02-13,13:36:35,0.16,-0.01,1.00,0.67,-0.43,0.31
2025-02-13,13:36:36,0.19,-0.01,1.00,0.67,-0.43,0.24
2025-02-13,13:36:36,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:37,0.19,-0.01,1.00,0.85,-0.49,0.18
2025-02-13,13:36:37,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:36:38,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:38,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:39,0.19,-0.01,1.00,0.85,-0.37,0.18
2025-02-13,13:36:39,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:40,0.19,-0.01,1.00,0.73,-0.43,0.24
2025-02-13,13:36:40,0.19,-0.01,1.00,0.67,-0.43,0.24
2025-02-13,13:36:41,0.19,-0.01,1.00,0.61,-0.55,0.18
2025-02-13,13:36:41,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:42,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:42,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:36:43,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:43,0.19,-0.01,1.00,0.73,-0.55,0.18
2025-02-13,13:36:44,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:36:44,0.19,-0.01,1.00,0.73,-0.49,0.24
2025-02-13,13:36:45,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:45,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:46,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:46,0.19,-0.01,1.00,0.67,-0.43,0.24
2025-02-13,13:36:47,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:47,0.19,-0.01,1.00,0.85,-0.49,0.18
2025-02-13,13:36:48,0.19,-0.01,1.00,0.79,-0.49,0.24
2025-02-13,13:36:48,0.19,-0.01,1.00,0.92,-0.43,0.18
2025-02-13,13:36:49,0.19,-0.01,1.00,0.92,-0.31,0.18
2025-02-13,13:36:49,0.19,-0.01,1.00,0.73,-0.49,0.24
2025-02-13,13:36:50,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:50,0.19,-0.00,1.00,0.67,-0.31,0.18
2025-02-13,13:36:51,0.19,-0.01,1.00,0.92,-0.49,0.18
2025-02-13,13:36:51,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:36:52,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:52,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:53,0.19,-0.01,1.00,0.73,-0.55,0.18
2025-02-13,13:36:53,0.19,-0.01,1.00,0.73,-0.55,0.18
2025-02-13,13:36:54,0.19,-0.01,1.00,0.79,-0.49,0.24
2025-02-13,13:36:54,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:55,0.18,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:55,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:36:56,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:36:56,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:57,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:57,0.19,-0.00,1.00,0.79,-0.37,0.18
2025-02-13,13:36:58,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:58,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:36:59,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:36:59,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:37:0,0.19,-0.01,1.00,0.79,-0.43,0.18
2025-02-13,13:37:0,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:37:1,0.18,-0.01,1.00,0.61,-0.43,0.24
2025-02-13,13:37:1,0.19,-0.01,1.00,0.55,-0.37,0.24
2025-02-13,13:37:2,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:37:2,0.19,-0.01,1.00,0.73,-0.49,0.18
2025-02-13,13:37:3,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:37:3,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:37:4,0.19,-0.01,1.00,0.79,-0.43,0.24
2025-02-13,13:37:4,0.19,-0.01,1.00,0.79,-0.49,0.18
2025-02-13,13:37:5,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:37:5,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:37:6,0.19,-0.01,1.00,0.85,-0.43,0.18
2025-02-13,13:37:6,0.19,-0.01,1.00,0.73,-0.43,0.18
2025-02-13,13:37:7,0.19,-0.01,1.00,0.73,-0.43,0.24
2025-02-13,13:37:7,0.19,-0.01,1.00,0.85,-0.49,0.18
2025-02-13,13:37:8,0.19,-0.00,1.00,0.73,-0.43,0.24
2025-02-13,13:37:8,0.19,-0.01,1.00,0.73,-0.49,0.24
2025-02-13,13:37:9,0.61,0.05,0.80,-5.07,-9.03,-1.59
2025-02-13,13:37:9,-0.09,-0.68,-0.52,-52.43,-260.07,400.88
2025-02-13,13:37:10,-0.16,-0.81,-0.73,31.01,0.06,74.22
2025-02-13,13:37:10,-0.26,-0.76,-0.60,19.17,5.80,1.10
2025-02-13,13:37:11,-0.54,-0.94,-0.31,-6.16,0.31,6.84
2025-02-13,13:37:11,-0.37,-0.73,-0.58,-32.29,8.30,-1.95
2025-02-13,13:37:12,-0.23,-0.70,-0.66,10.31,1.65,-3.42
2025-02-13,13:37:12,-0.19,-0.70,-0.65,-2.50,-0.24,1.34
2025-02-13,13:37:13,-0.22,-0.72,-0.65,9.83,-1.34,0.06
2025-02-13,13:37:13,-0.21,-0.74,-0.63,1.65,0.92,0.73
2025-02-13,13:37:14,-0.23,-0.74,-0.63,0.92,-1.16,0.31
2025-02-13,13:37:14,-0.23,-0.73,-0.63,1.04,-0.61,0.31
2025-02-13,13:37:15,-0.23,-0.74,-0.62,3.30,-1.46,2.01
2025-02-13,13:37:15,-0.25,-0.81,-0.50,23.56,-1.71,2.44
2025-02-13,13:37:16,0.02,-0.98,-0.14,48.77,33.08,-91.37
2025-02-13,13:37:16,-0.28,-0.79,0.64,153.87,43.70,0.55
2025-02-13,13:37:17,-0.53,-0.29,0.88,-10.99,20.81,-5.80
2025-02-13,13:37:17,-0.66,-0.80,0.09,44.19,51.03,33.39
2025-02-13,13:37:18,-0.59,-0.39,0.33,17.40,44.25,42.42
2025-02-13,13:37:18,-0.30,-0.75,0.00,-190.25,111.39,-188.54
2025-02-13,13:37:19,-0.64,-0.55,0.23,203.25,-37.17,182.50
2025-02-13,13:37:19,-0.93,0.49,-0.77,34.12,287.17,-137.02
2025-02-13,13:37:20,0.34,0.40,1.46,51.39,210.94,-48.16
2025-02-13,13:37:20,0.15,-0.36,1.07,-157.96,-149.35,95.09
2025-02-13,13:37:21,-0.71,0.30,-1.04,-140.81,-224.37,3.66
2025-02-13,13:37:21,-0.98,0.54,-0.11,28.69,31.31,-1.04
2025-02-13,13:37:22,-0.90,0.43,0.03,-3.36,19.47,5.74
2025-02-13,13:37:22,-0.87,0.59,0.04,16.11,23.01,-22.28
2025-02-13,13:37:23,-0.90,0.47,-0.19,20.81,-2.87,4.58
2025-02-13,13:37:23,-0.86,0.41,-0.15,3.78,11.78,-5.25
2025-02-13,13:37:24,-0.80,0.24,-0.03,-5.86,6.65,11.96
2025-02-13,13:37:24,-0.68,0.56,0.50,27.16,-105.10,-31.98
2025-02-13,13:37:25,-0.82,0.34,0.53,-42.97,-133.30,81.54
2025-02-13,13:37:25,-0.31,-0.27,0.96,14.34,-37.48,12.02
2025-02-13,13:37:26,0.93,0.21,0.66,45.41,-128.85,-10.86
2025-02-13,13:37:26,0.86,0.22,0.43,150.21,15.14,41.02
2025-02-13,13:37:27,1.46,0.44,0.55,28.26,40.04,30.82
2025-02-13,13:37:27,0.87,-0.01,-0.05,-0.55,22.03,26.12
2025-02-13,13:37:28,1.02,0.08,-0.08,-5.19,-23.32,5.13
2025-02-13,13:37:28,-1.74,0.09,-0.79,119.51,-148.99,-403.63
2025-02-13,13:37:29,1.10,0.02,-0.10,6.41,-90.39,13.24
2025-02-13,13:37:29,0.84,0.11,-0.09,-38.82,96.62,133.30
2025-02-13,13:37:30,1.02,0.04,-0.19,1.22,-6.16,-5.74
2025-02-13,13:37:30,0.96,0.00,-0.11,-11.29,25.09,76.97
2025-02-13,13:37:31,1.08,0.08,-0.23,2.56,0.98,-10.19
2025-02-13,13:37:31,2.96,1.43,-1.45,144.84,-167.18,-525.09
2025-02-13,13:37:32,1.03,0.33,0.33,-25.09,43.64,39.12
2025-02-13,13:37:32,1.19,0.22,-0.15,9.40,-7.69,-17.58
2025-02-13,13:37:33,2.43,0.94,-0.10,-29.30,76.29,63.54
2025-02-13,13:37:33,0.18,0.11,-0.03,-93.08,-43.15,351.01
2025-02-13,13:37:34,1.69,0.50,-0.30,6.16,-13.67,27.04
2025-02-13,13:37:34,1.02,-0.03,-0.35,5.00,-43.82,-19.84
2025-02-13,13:37:35,0.75,0.08,0.11,-13.98,-1.16,76.60
2025-02-13,13:37:35,-1.82,-0.48,0.18,-101.87,10.25,197.39
2025-02-13,13:37:36,1.47,0.56,-0.30,12.70,37.66,-53.22
2025-02-13,13:37:36,1.04,0.22,-0.30,6.90,-9.64,-15.81
2025-02-13,13:37:37,0.96,0.06,-0.03,-15.14,-8.06,20.45
2025-02-13,13:37:37,1.78,1.49,-1.69,102.48,-219.48,-461.06
2025-02-13,13:37:38,0.57,0.04,-0.13,-63.78,43.21,273.25
2025-02-13,13:37:38,1.35,0.34,-0.23,21.85,77.51,-12.45
2025-02-13,13:37:39,1.05,0.32,-0.22,11.29,14.77,-30.33
2025-02-13,13:37:39,1.18,0.33,-0.08,-17.70,35.83,50.48
2025-02-13,13:37:40,-1.16,-0.07,-1.30,57.31,-270.94,-318.79
2025-02-13,13:37:40,0.88,0.15,-0.05,-1.40,17.76,97.35
2025-02-13,13:37:41,1.44,0.40,-0.35,37.48,-6.41,14.59
2025-02-13,13:37:41,0.80,0.03,-0.15,19.41,-2.38,-20.87
2025-02-13,13:37:42,3.57,1.43,-0.80,23.01,7.81,16.48
2025-02-13,13:37:42,-1.57,-0.85,0.72,-52.06,108.95,14.22
2025-02-13,13:37:43,1.12,0.20,-0.08,-36.50,30.03,93.69
2025-02-13,13:37:43,1.41,0.24,-0.77,8.97,-7.32,-10.74
2025-02-13,13:37:44,0.76,0.03,-0.26,32.41,-21.12,-38.94
2025-02-13,13:37:44,2.99,2.18,-2.05,167.42,-414.18,-418.76
2025-02-13,13:37:45,0.86,0.14,0.20,-62.87,101.99,146.55
2025-02-13,13:37:45,1.40,0.45,-0.44,-5.43,34.42,-54.26
2025-02-13,13:37:46,1.04,0.27,-0.20,31.25,-38.09,-32.23
2025-02-13,13:37:46,0.60,0.07,0.11,33.45,22.95,8.18
2025-02-13,13:37:47,-1.44,-0.37,-0.02,-148.62,-51.82,-154.66
2025-02-13,13:37:47,0.62,0.16,0.25,-49.19,130.43,172.42
2025-02-13,13:37:48,1.80,0.44,-0.59,-8.54,3.05,-65.80
2025-02-13,13:37:48,0.91,0.21,-0.11,9.77,-14.89,-25.63
2025-02-13,13:37:49,1.75,0.68,-0.48,-26.67,59.69,49.62
2025-02-13,13:37:49,-1.51,-0.54,0.68,-25.51,-15.99,158.20
2025-02-13,13:37:50,0.91,0.23,-0.42,-10.38,-4.03,3.23
2025-02-13,13:37:50,0.24,0.51,0.71,-32.29,163.02,-54.69
2025-02-13,13:37:51,0.05,0.52,0.86,-1.65,-14.59,6.35
2025-02-13,13:37:51,0.16,0.32,1.07,-0.12,-33.02,2.99
2025-02-13,13:37:52,0.54,0.37,0.72,87.59,-162.84,50.54
2025-02-13,13:37:52,0.70,0.20,0.63,-24.54,46.75,8.48
2025-02-13,13:37:53,0.85,0.28,0.17,73.43,-11.60,-57.86
2025-02-13,13:37:53,0.97,0.28,0.07,81.48,-117.25,79.22
2025-02-13,13:37:54,1.00,0.23,-0.10,106.14,-15.08,17.33
2025-02-13,13:37:54,0.97,0.17,-0.21,4.70,-4.58,4.58
2025-02-13,13:37:55,0.97,0.14,-0.24,3.11,-1.83,0.85
2025-02-13,13:37:55,0.97,0.14,-0.24,1.10,-0.49,0.12
2025-02-13,13:37:56,0.97,0.14,-0.24,0.85,-0.43,0.18
2025-02-13,13:37:56,0.97,0.14,-0.24,0.73,-0.55,0.12
2025-02-13,13:37:57,0.97,0.14,-0.24,0.79,-0.49,0.18
2025-02-13,13:37:57,0.97,0.14,-0.24,0.79,-0.49,0.18
2025-02-13,13:37:58,0.97,0.14,-0.24,0.79,-0.49,0.18
2025-02-13,13:37:58,0.97,0.14,-0.24,-0.37,0.49,1.10
2025-02-13,13:37:59,0.97,0.15,-0.24,-6.84,2.44,-3.48
2025-02-13,13:37:59,0.97,0.14,-0.25,1.10,-0.37,0.24
2025-02-13,13:38:0,0.97,0.14,-0.25,0.49,-0.24,-0.18
2025-02-13,13:38:0,0.97,0.14,-0.24,0.61,-0.43,0.12
2025-02-13,13:38:1,0.97,0.14,-0.24,0.85,-0.31,0.00
2025-02-13,13:38:1,0.97,0.14,-0.24,0.85,-0.43,0.18
2025-02-13,13:38:2,0.97,0.14,-0.24,0.79,-0.43,0.18
2025-02-13,13:38:2,0.97,0.14,-0.24,0.92,-0.43,0.24
2025-02-13,13:38:3,0.97,0.14,-0.24,0.73,-0.49,0.18
2025-02-13,13:38:3,0.97,0.14,-0.24,0.73,-0.43,0.12
2025-02-13,13:38:4,0.97,0.14,-0.24,0.98,-0.37,0.37
2025-02-13,13:38:4,0.97,0.14,-0.24,0.43,-0.67,0.37
2025-02-13,13:38:5,0.97,0.14,-0.24,0.73,-0.49,0.24
2025-02-13,13:38:5,0.97,0.14,-0.24,0.73,-0.43,0.12
2025-02-13,13:38:6,0.97,0.14,-0.24,0.98,-0.37,0.24
2025-02-13,13:38:6,0.97,0.14,-0.24,0.73,-0.43,0.18
2025-02-13,13:38:7,0.97,0.14,-0.24,0.73,-0.49,0.24
2025-02-13,13:38:7,0.97,0.14,-0.24,0.85,-0.43,0.18
2025-02-13,13:38:8,0.97,0.14,-0.24,0.98,-0.37,0.18
2025-02-13,13:38:8,0.97,0.14,-0.24,0.73,-0.49,0.18
2025-02-13,13:38:9,0.97,0.14,-0.24,0.67,-0.49,0.18
2025-02-13,13:38:9,0.97,0.14,-0.24,0.79,-0.43,0.18
2025-02-13,13:38:10,0.97,0.14,-0.24,0.79,-0.43,0.18
2025-02-13,13:38:10,0.97,0.14,-0.24,0.67,-0.43,0.12
2025-02-13,13:38:11,0.97,0.14,-0.24,0.61,-0.49,0.18
2025-02-13,13:38:11,0.97,0.14,-0.24,0.92,-0.55,0.31
2025-02-13,13:38:12,0.97,0.14,-0.24,0.67,-0.49,0.24
2025-02-13,13:38:12,0.97,0.14,-0.24,0.85,-0.43,0.12
2025-02-13,13:38:13,0.97,0.14,-0.24,0.67,-0.55,0.24
2025-02-13,13:38:13,0.97,0.14,-0.25,0.79,-0.43,0.18
2025-02-13,13:38:14,0.97,0.14,-0.24,0.92,-0.43,0.18
2025-02-13,13:38:14,0.97,0.14,-0.24,0.79,-0.49,0.24
2025-02-13,13:38:15,0.97,0.14,-0.25,0.79,-0.43,0.24
2025-02-13,13:38:15,0.97,0.14,-0.25,0.79,-0.49,0.18
2025-02-13,13:38:16,0.97,0.14,-0.25,0.85,-0.43,0.18
2025-02-13,13:38:16,0.97,0.14,-0.25,0.79,-0.43,0.18
2025-02-13,13:38:17,0.97,0.14,-0.24,0.79,-0.43,0.18
2025-02-13,13:38:17,0.97,0.14,-0.24,0.79,-0.43,0.18
2025-02-13,13:38:18,0.97,0.14,-0.24,0.67,-0.43,0.24
2025-02-13,13:38:18,0.97,0.14,-0.24,0.79,-0.43,0.18
2025-02-13,13:38:19,0.97,0.14,-0.25,0.73,-0.49,0.24
2025-02-13,13:38:19,0.97,0.14,-0.24,0.73,-0.49,0.24
2025-02-13,13:38:20,0.97,0.14,-0.24,0.73,-0.49,0.24
2025-02-13,13:38:20,0.98,0.15,-0.25,-1.40,-0.67,-0.37
2025-02-13,13:38:21,0.97,0.14,-0.24,1.95,0.18,-0.31
2025-02-13,13:38:21,0.97,0.14,-0.24,1.28,-0.18,0.06
2025-02-13,13:38:22,0.97,0.14,-0.25,0.79,-0.55,0.37
2025-02-13,13:38:22,0.97,0.14,-0.25,0.85,-0.49,0.31
2025-02-13,13:38:23,0.97,0.14,-0.25,0.37,-0.61,0.24
2025-02-13,13:38:23,0.97,0.14,-0.24,0.67,-0.37,0.12
2025-02-13,13:38:24,0.97,0.14,-0.24,0.55,-0.55,0.31
2025-02-13,13:38:24,0.97,0.14,-0.24,0.73,-0.43,0.18
2025-02-13,13:38:25,0.99,0.14,-0.21,-31.98,-31.92,11.35
2025-02-13,13:38:25,0.93,0.19,-0.30,-18.07,-9.34,7.32
2025-02-13,13:38:26,0.99,0.04,-0.30,4.58,9.83,-6.84
2025-02-13,13:38:26,0.97,0.15,-0.27,3.91,-1.53,-12.02
2025-02-13,13:38:27,0.96,0.15,-0.29,-1.34,1.22,0.06
2025-02-13,13:38:27,0.82,0.42,-0.01,-14.34,22.64,-13.98
2025-02-13,13:38:28,1.01,0.27,0.08,32.35,33.14,0.24
2025-02-13,13:38:28,0.73,0.74,0.09,-57.43,55.66,24.84
2025-02-13,13:38:29,0.71,0.75,0.01,36.93,57.92,13.06
2025-02-13,13:38:29,0.80,0.71,-0.12,5.13,-8.30,-2.44
2025-02-13,13:38:30,0.75,0.70,0.08,6.16,54.02,-2.38
2025-02-13,13:38:30,0.82,0.75,0.22,18.92,30.15,-9.77
2025-02-13,13:38:31,0.77,0.38,-0.20,16.17,17.52,1.89
2025-02-13,13:38:31,0.77,1.06,0.27,105.90,81.12,-66.47
2025-02-13,13:38:32,0.81,0.68,0.08,-39.43,-0.18,21.00
2025-02-13,13:38:32,0.92,0.39,-0.23,16.72,8.24,-1.40
2025-02-13,13:38:33,-0.10,0.14,0.90,-10.19,35.22,-5.92
2025-02-13,13:38:33,-0.34,0.47,0.98,-2.62,-55.18,22.28
2025-02-13,13:38:34,0.44,0.32,0.99,-2.32,-22.40,3.60
2025-02-13,13:38:34,-0.65,0.44,0.95,-12.94,9.58,-3.30
2025-02-13,13:38:35,0.35,-0.12,1.01,-35.52,12.63,-56.64
2025-02-13,13:38:35,0.41,0.25,1.04,7.87,-5.19,75.56
2025-02-13,13:38:36,-0.28,0.18,0.92,28.99,-25.33,1.22
2025-02-13,13:38:36,0.55,0.24,0.99,-15.63,23.86,-49.19
2025-02-13,13:38:37,-0.21,0.06,0.90,2.62,35.89,29.36
2025-02-13,13:38:37,-0.23,0.34,0.92,4.58,-2.08,0.00
2025-02-13,13:38:38,0.71,0.99,0.07,196.66,-149.66,69.95
2025-02-13,13:38:38,0.44,-0.26,-0.88,-16.85,15.75,-5.25
2025-02-13,13:38:39,0.47,0.29,-0.80,2.81,-65.55,16.05
2025-02-13,13:38:39,0.88,0.77,-0.23,135.74,-108.40,-36.38
2025-02-13,13:38:40,0.54,0.55,-0.67,-17.76,-4.39,26.25
2025-02-13,13:38:40,0.33,0.51,0.62,261.35,-172.49,73.61
2025-02-13,13:38:41,0.61,0.32,-0.27,-0.37,11.90,3.72
2025-02-13,13:38:41,0.67,0.55,-0.33,-53.47,40.89,-16.24
2025-02-13,13:38:42,0.85,0.56,0.36,19.10,-4.03,-69.52
2025-02-13,13:38:42,0.93,0.42,-0.05,37.17,-4.94,2.38
2025-02-13,13:38:43,0.91,0.48,-0.12,16.78,0.31,11.23
2025-02-13,13:38:43,0.91,0.52,-0.11,-0.37,2.01,-0.43
2025-02-13,13:38:44,0.84,0.58,-0.04,1.04,-1.34,2.20
2025-02-13,13:38:44,0.83,0.60,-0.04,1.28,-0.85,1.16
2025-02-13,13:38:45,0.84,0.58,-0.05,1.59,-0.92,1.10
2025-02-13,13:38:45,0.85,0.58,-0.06,2.44,-0.43,-0.24
2025-02-13,13:38:46,0.84,0.57,-0.06,0.92,-0.49,0.06
2025-02-13,13:38:46,0.85,0.57,-0.06,1.46,-0.24,0.43
2025-02-13,13:38:47,0.84,0.57,-0.06,2.01,-0.43,0.85
2025-02-13,13:38:47,0.85,0.57,-0.06,0.31,-0.31,-0.24
